id,name,score_now,score_rebuild,predicted_remaining,remain_war
7859,Charlie Blackmon,1.7366176414208738,1.1574325480046104,1.75,15.346711794310398
13624,Corey Seager,0.9700900711983359,0.8045035086528877,0.88,13.159118345740461
8709,Elvis Andrus,0.7040992706072472,0.5874426331955701,0.75,11.712421024765742
7927,Eric Sogard,-0.9720184148389157,-1.209119509528118,0.71,-0.5205495376746575
18314,Dansby Swanson,0.6419097493095173,0.27784266910151967,1.19,9.492600742796775
16376,Michael Conforto,0.6298703323059976,0.33081405638825534,1.07,9.883583043258662
14811,Luke Voit,0.4556246809869735,0.1197476494711056,1.11,8.435236021936525
11442,Gary Sanchez,0.7518045874460348,0.5786712829062971,0.86,11.625147204071947
15117,Hunter Dozier,-0.03907715471514418,-0.03730384918176193,0.42,7.537482547776612
5933,Jean Segura,0.6960512452942166,0.5236822165784327,0.85,11.252915095285847
15172,Tim Anderson,0.25501451249553203,0.012144070250469733,0.91,7.751953592410188
14344,Matt Olson,1.1774091499527448,1.2220422739032744,0.53,16.092005482690954
15672,Austin Meadows,1.623182133464678,1.6396681329833678,0.65,18.90798613498273
11899,Joc Pederson,-0.13163298669324985,-0.37434816546023675,0.85,5.133138178018641
4229,Howie Kendrick,-1.0372120895369519,-1.1312774757089006,0.44,0.07741790673243708
11038,Kevin Kiermaier,-0.3774291277929432,-0.45944125177556017,0.52,4.6357572342699935
5235,Justin Turner,-0.5114153591337361,-0.5607924762002552,0.44,3.965082513039561
2136,David Peralta,-0.4336116533417579,-0.4818789520676127,0.45,4.500351805823198
18289,Brian Anderson,1.1320616234832492,1.0462753239165778,0.76,14.836712462698536
10542,Derek Dietrich,-0.7746733704030265,-0.9179620793968855,0.57,1.498591039131829
3174,Shin-Soo Choo,-0.38371916211248175,-1.115600738015487,1.7,-0.13075036530707948
6184,J.D. Martinez,0.5308401366397584,0.1463274045424546,1.21,8.591368169362305
4940,Jason Heyward,0.5167087276198797,0.444656696109497,0.64,10.766882584901365
15149,Trey Mancini,0.4617102296993751,0.25291568610151716,0.88,9.400231684653974
9847,Andrew McCutchen,0.504839497096086,0.38225314193164706,0.73,10.319123219459767
16578,Yandy Diaz,0.823657209417888,0.893252791663723,0.43,13.876415048008756
17696,Kevin Newman,1.372375249176854,1.400561814004396,0.59,17.293556484352898
8252,Hunter Pence,-0.8429726789151779,-1.1901684090256637,0.93,-0.4464041215157468
13338,Omar Narvaez,-0.44641530263086676,-0.363702697564862,0.21,5.365683483837502
7802,Miguel Rojas,-0.6346153693405447,-0.8155258739771812,0.66,2.174159543224995
4866,Jarrod Dyson,-0.24281550011669448,-0.6160426810035378,1.07,3.4310708328201995
15640,Aaron Judge,1.9472327027312681,1.996763093980575,0.64,21.343968947248023
10071,Jonathan Villar,-0.369639748396365,-0.8471941577401417,1.24,1.8133507734347443
11200,Kole Calhoun,-0.6326165286110885,-0.9729394429167624,0.95,1.0289386810708934
3142,Robinson Chirinos,-0.985515535954591,-1.201752420706815,0.67,-0.4603452895581121
19755,Shohei Ohtani,1.1586688323941552,1.2347262144509732,0.47,16.193442298344763
6609,Freddy Galvis,-0.7334030716853791,-0.8896926680002919,0.6,1.6837376297035884
5209,Alex Gordon,-0.9102340438223113,-1.054038586529569,0.55,0.5762751219994358
13620,Carson Kelly,0.7362466777508654,0.7158705391188654,0.58,12.630114280942795
18363,Victor Robles,1.5648792841925911,1.482861793861438,0.82,17.796903341089862
9134,Tyler Flowers,-0.5979148510067103,-0.8472430129068217,0.79,1.9255178418020091
17901,Andrew Benintendi,1.9766344130758542,2.039669376163276,0.62,21.64136092034737
12532,Kolten Wong,-0.17149335880098762,-0.522150248510673,1.04,4.078416379884509
2434,Nelson Cruz,-1.3443493033296234,-1.3489591591714083,0.23,-1.3535100133135458
13419,Christian Walker,1.2135257114211193,1.0356120902484445,0.94,14.719046089075933
8722,Jason Castro,-0.6718560025194328,-0.795400430542449,0.55,2.3388077139829155
9892,Jay Bruce,-0.880460738331468,-1.1317915568451316,0.75,-0.0035853843967194546
13499,Tom Murphy,-0.2439487673369194,-0.22657078742943917,0.36,6.262691619700754
15223,Adam Frazier,0.10316352247267609,-0.12509877924080406,0.86,6.8291894419145445
3711,Eric Thames,-0.1698201254059207,-0.1681531896551961,0.4,6.650788024423082
13757,Chris Taylor,0.3088035108185926,0.1585500815894315,0.75,8.789661628420442
16252,Trea Turner,1.597075114015914,1.4847769701660793,0.88,17.794954627522994
11445,Mark Canha,-0.40229839317130894,-0.44790432997505325,0.45,4.731877500513969
12147,Nick Ahmed,-0.5856672610885333,-0.872474345688512,0.86,1.7360747416156441
2151,Edwin Encarnacion,-0.3741789279356764,-1.0612269628809536,1.62,0.2597887396367733
10847,Andrelton Simmons,-0.21298978361246657,-0.34706000875211657,0.64,5.371597845839694
10556,Cesar Hernandez,-0.0775847083824551,-0.2991977280351477,0.82,5.652763292574943
10681,Giovanny Urshela,-0.5206078189209447,-0.4717151380579436,0.26,4.617114801387519
10681,Giovanny Urshela,-0.5206078189209447,-0.4717151380579436,0.26,4.617114801387519
9241,Starling Marte,-0.24234571213663123,-0.5219847235945612,0.9,4.114544376866698
11339,Jake Marisnick,-0.7526408354836096,-0.8225200750984027,0.44,2.1814964001593817
15491,J.P. Crawford,0.3041245405543167,0.2690330308327247,0.54,9.595066002319003
12155,Eddie Rosario,0.18488061939947184,-0.036436421138308965,0.86,7.433393779984216
14274,Mitch Haniger,0.80967711591544,0.8285589690309568,0.52,13.413048268491789
9368,Evan Longoria,0.3638603006110883,0.25680609635559903,0.68,9.476743530297304
12552,Eugenio Suarez,0.2594863626048662,0.1545669330252508,0.66,8.785017802188436
13744,David Dahl,0.3580026142803307,0.14039380167289825,0.88,8.633432648912644
5913,Leury Garcia,-0.8325071184774212,-1.1402935004657295,0.86,-0.0890232886835732
5760,Avisail Garcia,-0.9618644426906643,-0.9834918642272202,0.32,1.1145274566305623
9549,David Freese,-1.1405719801346488,-1.2764391080380362,0.5,-0.9268101022175109
15986,Willy Adames,0.00648972073980415,-0.1199322807667338,0.66,6.914397402287705
9218,Paul Goldschmidt,2.3396478187624066,2.262947877303181,0.93,23.085429282317524
5409,Pablo Sandoval,-1.048306213226197,-1.0442634267950839,0.26,0.7153895685729427
4062,Dexter Fowler,-0.5673834810474382,-0.6325230899441876,0.46,3.4712623539097724
19556,Yordan Alvarez,1.3526957591421254,1.3021700057467027,0.73,16.588049195215675
15518,Amed Rosario,0.798290396552461,0.5850852902488345,0.94,11.648856520446005
785,Todd Frazier,-0.47561067307569066,-0.6485099628736349,0.67,3.3098171579679465
16535,Danny Jansen,1.1844582102951338,1.1856677428271312,0.61,15.824125210365587
15653,Dominic Smith,-0.30680901739529814,-0.4708644337747967,0.68,4.517912066757988
9166,Buster Posey,0.566129960101193,0.5092839902649733,0.62,11.212295995080499
10348,Domingo Santana,0.9198985433509687,0.18875667743566005,1.9,8.708009483577985
7476,Alex Avila,-1.0153608406946815,-1.1350832444291878,0.49,0.038982864853342514
5223,Cameron Maybin,-0.8853363920344474,-1.0820532225095716,0.65,0.36036474074166414
5254,Robbie Grossman,-0.5613010635232202,-0.7910088503764456,0.76,2.3162348650768734
11265,Jonathan Schoop,-0.5974409060724346,-0.7036550056575398,0.53,2.9690221217637904
9810,Brian Dozier,-0.8008567800681327,-1.023410585371765,0.71,0.7449947135148706
12092,Niko Goodrum,0.11466997589321838,-0.10711153699667586,0.85,6.9542664861800345
18568,Luis Arraez,0.45339311258055454,0.3319370881634777,0.72,9.97873612947136
15676,Jose Abreu,-0.5644275038913531,-0.8659379022027277,0.89,1.7731184193857814
11737,Nicholas Castellanos,-0.4459115589966992,-0.6438008642757451,0.72,3.3294080910553974
11737,Nicholas Castellanos,-0.4459115589966992,-0.6438008642757451,0.72,3.3294080910553974
3892,Josh Reddick,-0.7899101507494409,-1.0280420984615168,0.74,0.7059324997350442
5497,Marwin Gonzalez,-0.7406795144588386,-0.9306045731720073,0.66,1.3899366693809476
18360,Austin Riley,-0.10163314515984793,-0.19322197272494454,0.58,6.434952646196848
4810,Brian McCann,-0.45970424200369203,-0.7413083744949175,0.87,2.627426997503941
16424,Jordan Luplow,0.5927679736309102,0.593214386658381,0.52,11.809253595601131
11205,Adam Eaton,0.28538713465657406,-0.10347851067147311,1.18,6.896524346369939
7185,Logan Forsythe,-0.7519713640041009,-1.0198958625336583,0.8,0.7464463749791607
12164,Miguel Sano,-0.7067804258669526,-0.7562534058632947,0.41,2.6405816036004524
14593,David Bote,1.2372835055574827,1.2759997671955114,0.55,16.454707766007704
17321,Michael Chavis,1.6830664812952285,1.7816818714541027,0.51,19.91076229936488
10951,Greg Garcia,-0.3779939839910085,-0.6471505988251829,0.86,3.2715807696366226
12984,Jackie Bradley Jr.,-0.19475574168268378,-0.4593443332297967,0.88,4.546417701767621
19252,Cavan Biggio,0.5939800836709895,0.5174897875506413,0.66,11.258215761071718
12976,Austin Hedges,-0.22431010882860494,-0.11721760556983778,0.2,7.047897006466048
18030,Harrison Bader,-0.24793754506173776,-0.5500631658855302,0.94,3.9131991769247962
12858,Brian Goodwin,-0.27110562839726077,-0.4101152081598287,0.64,4.941897735946997
12180,Jorge Alfaro,0.007389574908170677,-0.20700135031304778,0.82,6.281050793225517
7216,Cesar Puello,-0.53678406557616,-0.670859873809388,0.59,3.177509984643703
19198,Yuli Gurriel,0.1608147562789409,-0.029530652423206676,0.8,7.4954542857576705
5297,Aaron Hicks,-0.1298063940443184,-0.3778691656367134,0.86,5.106643738591348
10264,Brandon Belt,-0.06139055297286704,-0.3146442329510353,0.88,5.532500524045767
14225,Yasiel Puig,-0.3284811556940725,-0.5824239239854824,0.84,3.717671425964108
14566,Franmil Reyes,0.4632996526576812,0.4637480303334621,0.5,10.931983647003989
14968,Victor Caratini,-0.25194575387498824,-0.27927015194572646,0.44,5.883563063505048
13359,Tyler Naquin,-0.12319613192851839,-0.26614317033194734,0.67,5.915519055952681
4616,Russell Martin,-0.8331408560021261,-0.7887994855204405,0.22,2.466290948164962
14523,Pedro Severino,0.46461579502313155,0.5697299505450628,0.31,11.701715012368508
11902,Hanser Alberto,-0.2786517074531879,-0.34126291179182405,0.5,5.446103124140213
14712,Manuel Margot,0.3304802548647034,0.40768551227527705,0.34,10.589936323440737
10322,Danny Santana,-0.609530553488438,-0.6617437934052115,0.43,3.2796330258561657
19858,Luis Rengifo,1.6405467628422872,1.801582389806256,0.39,20.07637768085864
19293,Nick Senzel,0.7720099984479492,0.8152046542376621,0.47,13.334543076404193
5452,Ji-Man Choi,-0.1381917795892968,-0.0347856231446206,0.22,7.604643416587725
12158,Austin Barnes,0.2405057429722154,0.32106960432941734,0.32,10.004677859231686
16375,Oscar Mercado,0.06401063038867777,0.03602566048626531,0.49,8.019698648252144
13510,Jose Ramirez,1.0347721567204677,1.0892936951651966,0.49,15.197368285320124
13510,Jose Ramirez,1.0347721567204677,1.0892936951651966,0.49,15.197368285320124
5417,Jose Altuve,2.0851304391677257,2.300460426628243,0.36,23.483564768665108
11379,Delino DeShields,0.22924260165022273,0.29784351592047004,0.34,9.841399829260354
1433,Wilson Ramos,-0.29936577909925516,-0.36924034183121685,0.51,5.252946288932868
12546,C.J. Cron,-0.961071015258178,-0.9000884362155355,0.17,1.7203939437511355
10231,Jose Iglesias,-0.7194569688608307,-0.7810130231161214,0.43,2.4668530870883068
16909,Colin Moran,1.067208606330824,1.3501033152641722,0.08,17.07719867948736
8090,Matt Carpenter,0.543712651609984,0.5124755890601285,0.57,11.246545674185374
14894,Tony Kemp,0.6315208892309826,0.5637240813808317,0.65,11.575787021273205
13658,Terrance Gore,-0.9921800198466675,-0.9998754955050987,0.29,1.010378485147256
12937,Jose Osuna,0.38946636273485,0.5927473698452369,0.12,11.906071032104153
15694,Chance Sisco,-0.6033387559874042,-0.46242642496536923,0.08,4.725414276674766
17484,Eloy Jimenez,2.0284924793106667,2.349065474473543,0.16,23.86479192513511
12160,Ben Gamel,0.5950026989057231,0.667175935160357,0.39,12.345776829492388
14221,Jorge Soler,-0.5988172239219178,-0.6116000574389286,0.36,3.638845827616124
12510,Curt Casali,0.15201207267465253,0.27458026109071126,0.23,9.710368522552812
17620,Myles Straw,2.9752503380317705,3.37628973308223,0.16,30.864981932536956
3353,Matt Joyce,-1.0895120329680694,-1.0064288262754482,0.11,1.0107197261768115
15191,Chad Pinder,-0.6703479073459189,-0.6506903790418245,0.29,3.389958350512201
3298,Charlie Culberson,-1.1289777725119747,-0.961203415746646,-0.05,1.358915783864511
8418,Ehire Adrianza,-0.956313360731013,-0.9884746627754432,0.34,1.0755713498565556
12434,Kevin Pillar,-0.2876125061341793,-0.48305340801876134,0.74,4.419848281038356
9308,Josh Phegley,-1.259136525561083,-1.3720636093143603,0.44,-1.5634591191556009
4962,Asdrubal Cabrera,-0.8827212911896657,-1.0847186979714365,0.66,0.3397004163142093
9345,Brock Holt,-1.1056266883794037,-1.045924441846064,0.15,0.7315703061386974
15274,Mike Tauchman,0.023924773373760224,0.21264635435797524,0.09,9.32330964748587
13185,Orlando Arcia,0.029063760662195466,-0.0734282877062263,0.62,7.2413065726059465
16219,J.D. Davis,0.1771624668063056,0.2908625502622994,0.25,9.816326881451927
14503,Renato Nunez,0.6697916634050577,0.8418695696827416,0.22,13.578755563314967
3516,Eric Hosmer,2.017569886781322,2.1446152334931434,0.51,22.384031863441905
19470,Tommy Edman,0.3341448869471183,0.5107126862092641,0.16,11.337032080447473
13723,Jacob Stallings,-0.9369525119174432,-0.9564626303177173,0.32,1.2987226521152393
10472,Enrique Hernandez,-0.3006532843938346,-0.3431230855162766,0.46,5.443426661908313
5930,Nick Markakis,-0.6872152945367518,-0.8615906718834012,0.64,1.865243341097075
11241,Mike Freeman,-0.07379879033842164,0.1341313040079575,0.04,8.800755820354416
16153,Austin Slater,-0.05939400377446723,0.05621213400628911,0.21,8.227262718644083
9785,Kyle Seager,0.07440957175014971,0.1518623406862151,0.3,8.856586909316556
11602,Yolmer Sanchez,-0.20369901750542752,-0.16088879881335771,0.32,6.7202924201329095
16478,Kyle Schwarber,0.31130016458082826,0.24930433347538214,0.59,9.448121523479514
9054,Justin Smoak,-1.1603832473284594,-1.2814256519680638,0.47,-0.9532917325167488
9077,Lorenzo Cain,0.5278669479836975,0.49528313482306247,0.57,11.129384844556961
15937,Aledmys Diaz,-0.6689121670727423,-0.5280701829198204,0.07,4.280574005424314
3086,Mitch Moreland,-1.0376879282994396,-1.0932738926183896,0.37,0.35389962408010195
3410,Ryan Braun,-0.19458156407941088,-0.22803616729780402,0.46,6.227705545651579
10199,Billy Hamilton,-1.1952553035446756,-1.1761877566213557,0.21,-0.1711306479412903
12775,Brad Miller,-1.1342482522100754,-0.9999388679701225,0.01,1.0799466229782253
15124,Tim Locastro,-0.07202365833556798,0.05351474123045599,0.19,8.213880888389216
4314,Joey Votto,2.1521972930473097,2.1861309122391024,0.7,22.61944733888209
12284,Kevan Smith,-0.7671746105565332,-0.6456897773761805,0.09,3.474035779581341
6887,Martin Maldonado,-0.8818599537650147,-0.9462132108820611,0.41,1.3460690200469403
8259,Kurt Suzuki,-1.1243197005190508,-1.0992232280930294,0.21,0.3533568911848892
14106,Addison Russell,0.09035535866981298,0.1746662221801205,0.29,9.01448774027028
19683,Michael Brosseau,-0.132001980571586,0.04896998460396447,0.08,8.210409890911091
16192,Derek Fisher,1.6096684376747332,1.7075484534659129,0.5,19.40806783236665
4022,Melky Cabrera,-0.9805793589133819,-1.0533229294122082,0.41,0.6161520860700279
7996,Jose Martinez,0.2463437710417651,0.34941516626707714,0.28,10.207843390290066
9776,Jason Kipnis,-0.7521736010234649,-0.9485783974822013,0.67,1.2649510638507262
15983,Clint Frazier,-0.2545659657778471,-0.16655346731594506,0.23,6.704189597511912
19197,Will Smith,-0.034731617529533035,0.13249615379618657,0.12,8.769612818154933
16426,Thairo Estrada,-0.2008154158453896,-0.05870903627309365,0.14,7.461613351710062
6012,Didi Gregorius,-0.35755114675676725,-0.31681138061326086,0.3,5.6627321370236166
13621,Jeimer Candelario,0.5791729733102937,0.6444979792203208,0.4,12.18873413910192
8203,Dee Gordon,-0.684174573566522,-0.6436808438684472,0.25,3.4477259900183665
8203,Dee Gordon,-1.0836342199459876,-1.0770911771616098,0.25,0.4941794213919482
13608,Mallex Smith,0.04357385137669602,0.06888030564891526,0.39,8.268592074480045
7539,Neil Walker,-1.0027034592769748,-1.060818877744037,0.38,0.5725697034561843
9433,Dustin Garneau,-0.8714945111411987,-0.7918930124108411,0.15,2.462709596313769
17161,Chad Wallach,-0.029908075564130516,0.07169560320442654,0.24,8.325277386402727
13265,Mike Zunino,-0.3594893204094896,-0.32441712034318076,0.31,5.6084015627258506
12927,Brandon Nimmo,-0.2400500198919935,-0.24435203039476264,0.4,6.1315183916720155
13590,Jesse Winker,0.09729466320547127,0.028115852360553598,0.57,7.945795949461648
12037,Jon Berti,-0.9899394300853454,-0.9314104218160592,0.17,1.5069450801994275
13367,Stephen Piscotty,-0.34775531893488715,-0.31718866584976924,0.32,5.6551610642316605
2829,Manny Pina,-1.0264758823177131,-1.0095720271784496,0.24,0.956799862531603
10346,John Ryan Murphy,-0.3348610328456462,-0.3362155010316006,0.38,5.5104995415445535
9284,Chris Herrmann,-0.6226599404475684,-0.6429720406761383,0.37,3.4225562468804216
14551,Anthony Santander,0.8269816842250924,1.0619449506084895,0.13,15.100995731560396
16542,Shed Long,0.9368698442168574,1.1371499717063458,0.21,15.593492815603858
16542,Shed Long,0.9368698442168574,1.1371499717063458,0.21,15.593492815603858
18721,Guillermo Heredia,-0.6007385380951984,-0.4761137237669993,0.11,4.624639909859026
8609,Tim Federowicz,-1.0054811120255267,-1.0363184187965804,0.33,0.7520321427321454
14567,Franchy Cordero,0.7291041781719719,0.8126749044571936,0.39,13.337303677133729
7949,Tim Beckham,-0.9964255625032187,-1.031996061987566,0.34,0.7789875597837903
20003,Keston Hiura,1.1763544897315554,1.330954731117859,0.33,16.884207478297785
9393,Matt Adams,-0.9197595990932677,-1.0588708955953818,0.54,0.5458445507520254
16939,Lane Thomas,0.5368549093147386,0.637103102295263,0.33,12.155840524345518
6885,Ian Desmond,-0.5006109300971385,-0.5875896263163122,0.51,3.764968891041048
8623,Donovan Solano,-0.818678195104419,-0.7455934322752164,0.17,2.77322576086705
11850,Tyler Austin,-0.715897896685392,-0.826676999527786,0.52,2.1331683494847358
13807,Kevin Plawecki,-0.6534541690280591,-0.6213551405779555,0.27,3.59486819633074
15941,Austin Nola,-0.7080970205302934,-0.6751393339557799,0.26,3.2308468940110684
4949,Giancarlo Stanton,3.789568733054427,4.144258702855738,0.37,36.04593379385162
10047,Wil Myers,-0.8379771524119005,-0.9371206071758311,0.48,1.3905320754091894
12977,Michael Perez,0.09706073282704171,0.22596419820187724,0.21,9.384066302242536
6368,Adam Jones,-1.0673022616567593,-1.114399518044671,0.35,0.2149355473268233
14387,Harold Ramirez,-0.373193343492137,-0.3943142466396391,0.41,5.107076007769341
17838,Willie Calhoun,0.10737726983715826,0.3031916062605644,0.09,9.94034527750952
7007,Yadier Molina,-0.7357548253445184,-0.9307641649213534,0.67,1.3863491049473051
9015,Gordon Beckham,-1.0367631642558304,-1.0207336409581924,0.24,0.8807371950151051
5222,Justin Upton,0.21288979600993996,0.3406320753353257,0.23,10.160489561041693
10459,Adeiny Hechavarria,-1.0493912616628311,-1.2215315025557751,0.58,-0.5726331218686584
14854,Mike Yastrzemski,-0.5223794824737128,-0.5451742685131761,0.39,4.084015378568554
10815,Jurickson Profar,0.16062161122073357,0.12433924329608882,0.52,8.61402619926862
10416,Wilfredo Tovar,-0.7677437457884854,-0.5802732315092485,-0.03,3.949827676393317
16925,Aramis Garcia,-1.2508115268329665,-1.2914941656941494,0.31,-0.9819052884993504
10243,Randal Grichuk,-0.4858367361747296,-0.5275370491842669,0.43,4.194207133650165
14738,Phillip Ervin,0.3051490906311592,0.44623546638540346,0.22,10.882641376681022
11470,Tony Wolters,-0.0557564434277157,-0.11593195122025944,0.53,6.974158311171878
6589,Sean Rodriguez,-1.1602446315983461,-1.121692960871994,0.18,0.207733172045564
1744,Miguel Cabrera,-0.02436144451313775,-0.032343103702376336,0.44,7.566288370256985
18316,Edwin Rios,0.7978492122529603,0.8762570087702799,0.41,13.765594467856381
13854,Anthony Bemboom,0.7483159659114014,0.7894968296005548,0.47,13.15935284347447
14553,Nomar Mazara,0.1911572256624936,0.20149282820796968,0.44,9.159802094463013
13755,Tomas Nido,-0.2642335264401294,-0.2650880924579495,0.39,5.9927090590398295
18063,Kyle Garlick,-0.5486019100512546,-0.6011395690124149,0.44,3.690130560177836
11875,Ronny Rodriguez,-0.3050532805634221,-0.27636015359193933,0.33,5.930893729717437
15214,Brandon Dixon,-0.019893227011314844,-0.11554052925240205,0.6,6.959325721063252
11287,Bryan Holaday,-1.3084682078287482,-1.3100284744303887,0.23,-1.0882104080700794
12174,Jorge Bonifacio,0.097503038389161,0.16591288094843093,0.32,8.947336645284999
10762,Corey Dickerson,-0.9787507926230636,-0.9467850335818502,0.22,1.389672239460303
15194,Jake Bauers,0.9731047142204313,1.126938959206483,0.3,15.501408178103366
15082,Adam Engel,-1.2480124861581632,-1.1673948001821879,0.09,-0.0812095885570898
16211,Kevin Cron,-0.1876895075191651,-0.12150726513846698,0.28,6.9986644101796776
19566,Nathaniel Lowe,-0.2707766731155849,-0.1401192456396569,0.15,6.9043299834899745
19566,Nathaniel Lowe,-0.2707766731155849,-0.1401192456396569,0.15,6.9043299834899745
16623,Greg Allen,-1.1310210890532677,-1.189036743865498,0.36,-0.296192201670079
16313,Yairo Munoz,-1.211762539812747,-1.254629183214685,0.32,-0.7331827537771652
8267,Chris Iannetta,-1.158021574452924,-1.2238348795878213,0.37,-0.535829866516072
17689,Kevin Kramer,-1.2864549790598712,-1.247624443528531,0.16,-0.6454477939136983
15585,Mike Ford,-0.05108393131847979,0.05972565451179946,0.22,8.248706186613568
5517,Kyle Higashioka,0.4192109183193415,0.5534830702426917,0.25,11.605997953078887
